"id","participant_id","realAge","correctGuess","predicted_age","finalComments"
"36916","35381","19","0","15.573406943146347",
"36917","35384","7","0","17.210341333095144",
"36918","35386","26","0","17.14633384173431",
"36919","35386","0","0","0",
"36920","35387","0","0","0","Bigtime Stankman."
"36921","35389","16","0","19.567601620844027",
"36922","35391","0","0","0",
"36923","35393","31","0","16.121542568136203",
"36924","35394","25","0","17.14633384173431",
"36925","35395","22","0","13.047711091773895",
"36926","35399","23","0","17.7621075355327",
"36927","35400","20","0","16.086320855853696",
"36928","35401","20","0","13.04815368030563",
"36929","35402","0","0","0",
"36930","35403","10","0","24.34797872370658",
"36931","35404","26","0","17.49344233539466",
"36932","35404","0","0","0",
"36933","35405","24","0","16.086320855853696",
"36934","35405","0","0","0",
"36935","35406","36","0","18.854409525683227",
"36936","35407","20","0","14.731051080168589",
"36937","35407","0","0","0",
"36938","35408","18","0","15.584409143454916",
"36939","35408","0","0","0",
"36940","35409","17","0","15.573406943146347",
"36941","35411","10","0","18.854409525683227",
"36942","7285771002","27","0","15.07974425014758",
"36943","7285771002","0","0","0",
"36944","35416","18","0","13.577050095406989",
"36945","35419","30","0","16.647676105033174",
"36946","35422","22","0","16.786310602020095",
"36947","35423","18","0","15.584409143454916",
"36948","35424","11","0","19.565144043124327",
"36949","35425","25","0","16.647676105033174",
"36950","35428","13","0","15.573406943146347",
"36951","35431","13","0","17.210341333095144",
"36952","35433","13","0","20.436081400393913",
"36953","35433","0","0","0",
"36954","35432","12","0","14.021506072166957",
"36955","35437","12","0","16.647676105033174",
"36956","35435","12","0","15.584409143454916",
"36957","35439","12","0","15.584409143454916",
"36958","35439","0","0","0","thats so coolz"
"36959","35442","0","0","0",
"36960","35449","0","0","0","FUDGE"
"36961","35441","13","0","15.080830430067541",
"36962","35441","0","0","0",
"36963","35443","13","0","17.14633384173431",
"36964","35450","13","0","18.739157695916514",
"36965","35452","13","0","16.786310602020095",
"36966","35455","16","0","18.23176741367221",
"36967","35457","20","0","17.7621075355327",
"36968","35461","31","0","15.080830430067541",
"36969","35463","0","0","0",
"36970","35463","18","0","14.021506072166957",
"36971","35465","17","0","13.530901450916375",
"36972","35464","31","0","17.7621075355327",
"36973","35467","17","0","18.23176741367221",
"36974","35468","17","0","15.584409143454916",
"36975","35469","16","0","13.530901450916375",
"36976","35470","17","0","16.647676105033174",
"36977","35471","17","0","16.647676105033174",
"36978","35471","0","0","0",
"36979","35472","20","0","15.584409143454916",
"36980","35474","32","0","18.854409525683227",
"36981","35476","16","0","13.577050095406989",
"36982","35478","17","0","13.047711091773895",
"36983","35480","16","0","15.07974425014758",
"36984","35481","27","0","15.07974425014758",
"36985","35482","24","0","14.732103430345862",
"36986","35483","16","0","15.07974425014758",
"36987","35484","16","0","15.07974425014758",
"36988","35485","18","0","13.530901450916375",
"36989","35486","17","0","16.786310602020095",
"36990","35491","30","0","15.07974425014758",
"36991","35492","27","0","15.584409143454916",
"36992","35493","30","0","15.07974425014758",
"36993","35494","50","0","15.584409143454916",
"36994","35497","17","0","15.573406943146347",
"36995","35499","16","0","15.07974425014758",
"36996","35507","13","0","15.07974425014758",
"36997","35506","14","0","21.003910073784166",
"36998","35501","0","0","17.76314338888274",
"36999","35501","0","0","0","yess,im 13 not 0"
"37000","35515","26","0","17.76314338888274",
"37001","35516","24","0","17.14633384173431",
"37002","35518","22","0","16.786310602020095",
"37003","35519","16","0","13.530901450916375",
"37004","35521","14","0","13.530901450916375",
"37005","35521","0","0","0",
"37006","35525","21","0","42.19748790276198",
"37007","35526","27","0","23.084224168582615",
"37008","35527","14","0","16.66408867671203",
"37009","35528","21","0","16.786310602020095",
"37010","35528","0","0","0","My brother is not colorblind (14 yo) and he got 16. While I AM colorblind (21 yo) and I got 16 as well. I clicked on a lot as ""I can't tell."" "
"37011","35529","26","0","16.086320855853696",
"37012","35530","11","0","16.786310602020095",
"37013","35531","20","0","16.66408867671203",
"37014","35531","0","0","0",
"37015","35532","36","0","18.854409525683227",
"37016","35534","45","0","15.584409143454916",
"37017","35534","0","0","0","My wife and I argue all the time because, to me, she appears to exhibit extremely poor color acuity.  Perhaps she is just normal, and my color acuity is exceptional.  I would be curious what the standard error of prediction is... My guess is that scoring 15 years old, when in fact I am 45, must be several SD better than average."
"37018","35536","41","0","19.832784282798023",
"37019","35536","0","0","0","I really, really like that my color age is half my calendar age. :-)"
"37020","35537","31","0","19.832784282798023",
"37021","35538","25","0","17.14633384173431",
"37022","35540","44","0","15.584409143454916",
"37023","35539","57","0","18.23176741367221",
"37024","35542","13","0","17.7621075355327",
"37025","35543","18","0","16.121542568136203",
"37026","35541","22","0","16.086320855853696",
"37027","35544","15","0","23.084224168582615",
"37028","35544","0","0","0","i like your site and it helps us see where you think we are"
"37029","35546","0","0","0",
"37030",,"0","0","0",
"37031","35549","54","0","15.07974425014758",
"37032","35550","20","0","15.573406943146347",
"37033","35550","0","0","0",
"37034","35551","11","0","17.76314338888274",
"37035","35552","17","0","16.786310602020095",
"37036","35553","67","0","15.07974425014758",
"37037","35553","0","0","0","Sometimes I choose an answer when I wasn't positive i was right"
"37038","35554","29","0","15.573406943146347",
"37039","35555","64","0","17.7621075355327",
"37040","35556","10","0","15.584409143454916",
"37041","35557","31","0","16.086320855853696",
"37042","35557","0","0","0",
"37043","35558","11","0","23.08588168314275",
"37044","35560","35","0","19.87248616547104",
"37045","35561","17","0","15.07974425014758",
"37046","35561","0","0","0","Distinguishing the border of the circle becomes far easier upon decreasing focal length"
"37047","35562","11","0","21.651862963829373",
"37048","35565","13","0","15.07974425014758",
"37049","35563","26","0","13.530901450916375",
"37050","35567","10","0","17.14633384173431",
"37051","35568","8","0","17.7621075355327",
"37052","35570","40","0","15.573406943146347",
"37053","35571","28","0","15.07974425014758",
"37054","35572","31","0","14.732103430345862",
"37055","35572","0","0","0",
"37056","35573","39","0","17.14633384173431",
"37057","35576","38","0","17.7621075355327",
"37058","35577","25","0","13.047711091773895",
"37059","35578","19","0","14.732103430345862",
"37060","35580","18","0","17.76314338888274",
"37061","35580","0","0","0",
"37062","35581","25","0","15.080830430067541",
"37063","35581","0","0","0",
"37064","35583","15","0","14.732103430345862",
"37065","35582","40","0","16.121542568136203",
"37066","35584","16","0","17.210341333095144",
"37067","35585","9","0","21.57577528599662",
"37068","35586","49","0","14.021506072166957",
"37069","35586","0","0","0","I guessed a lot, but not randomly. I used tactics such as ""if the C was a cage and I had to escape, where would the door be"" and ""I can't trust my whole vision but one answer seems objectively better than the others""."
"37070","35589","0","0","0","Me age are not 18, bug 41"
"37071","35590","17","0","23.74954438682716",
"37072","35591","18","0","15.07974425014758",
"37073","35592","35","0","16.786310602020095",
"37074","35593","30","0","14.732103430345862",
"37075","35594","14","0","17.14633384173431",
"37076","35594","0","0","0",
"37077","35595","24","0","17.49344233539466",
"37078","35595","0","0","0",
"37079","35596","21","0","18.854409525683227",
"37080","35597","48","0","15.573406943146347",
"37081","35597","0","0","0",
"37082","35600","55","0","17.1477526832852",
"37083","35600","0","0","0",
"37084","35604","15","0","21.003910073784166",
"37085","35607","0","0","0",
"37086","35608","33","0","19.832784282798023",
"37087","35609","46","0","20.347831811193295",
"37088","35611","32","0","14.732103430345862",
"37089","35612","19","0","17.14633384173431",
"37090","35612","0","0","0",
"37091","35614","32","0","14.732103430345862",
"37092","35616","33","0","15.07974425014758",
"37093","35617","27","0","16.647676105033174",
"37094","35619","12","0","15.07974425014758",
"37095","35620","32","0","16.786310602020095",
"37096","35622","0","0","0","how did you do??!!! gosh!"
"37097","35623","19","0","15.584409143454916",
"37098","35624","29","0","15.080830430067541",
"37099","35625","27","0","18.854409525683227",
"37100","35625","0","0","0",
"37101","35628","57","0","22.731033686481712",
"37102","35628","0","0","0",
"37103","35629","9","0","14.732103430345862",
"37104","35630","19","0","17.7621075355327",
"37105","35632","18","0","15.07974425014758",
"37106","35632","0","0","0",
"37107","35635","49","0","16.647676105033174",
"37108","35637","61","0","16.121542568136203",
"37109","35638","0","0","0",
"37110","35640","45","0","15.080830430067541",
"37111","35641","10","0","31.472609392170654",
"37112","35642","31","0","15.080830430067541",
"37113","35642","0","0","0","There's an imperfect ""baffle"" --- you can tell from the density of dots where the shape is even if you can't see the colors. Or I just have really good color vision for my age!"
"37114","35643","26","0","18.856726309978775",
"37115","35644","0","0","0",
"37116","35645","12","0","17.76314338888274",
"37117","35646","12","0","18.854409525683227",
"37118","35647","17","0","16.786310602020095",
"37119","35647","0","0","0",
"37120","35649","20","0","15.07974425014758",
"37121","35649","0","0","0",
"37122","35650","8","0","15.584409143454916",
"37123","35652","19","0","14.731051080168589",
"37124","35655","12","0","16.66408867671203",
"37125","35656","27","0","15.573406943146347",
"37126","35658","13","0","17.210341333095144",
"37127","35658","0","0","0",
"37128","35661","22","0","15.07974425014758",
"37129","35660","22","0","14.03522455736601",
"37130","35663","22","0","17.14633384173431",
"37131","35664","17","0","15.07974425014758",
"37132","35665","59","0","15.07974425014758",
"37133","35666","12","0","17.7621075355327",
"37134","35667","27","0","56.257890525506106",
"37135","35667","0","0","0",
"37136","35668","20","0","14.732103430345862",
"37137","35668","0","0","0",
"37138","35669","24","0","15.080830430067541",
"37139","35669","0","0","0","Noooo. I'm underdeveloped. "
"37140","35670","35","0","15.07974425014758",
"37141","35671","38","0","17.14633384173431",
"37142","35671","0","0","0","Made me feel nice... I am 38 years old, but my color age is 17! :-)"
"37143","35672","48","0","15.07974425014758",
"37144","35673","0","0","0",
"37145","35674","23","0","13.577050095406989",
"37146","35677","39","0","16.786310602020095",
"37147","35678","27","0","15.573406943146347",
"37148","35678","0","0","0",
"37149","35679","28","0","13.530901450916375",
"37150","35680","41","0","15.07974425014758",
"37151","35681","16","0","19.832784282798023",
"37152","35681","0","0","0",
"37153","35682","17","0","16.647676105033174",
"37154","35683","12","0","13.047711091773895",
"37155","35683","0","0","0","i'm ALMOST 13, and it guessed 13, so it kinda counts but idk
"
"37156","35684","33","0","15.07974425014758",
"37157","35687","16","0","18.854409525683227",
"37158","35688","22","0","17.14633384173431",
"37159","35689","21","0","15.584409143454916",
"37160","35690","17","0","14.732103430345862",
"37161","35692","35","0","15.07974425014758",
"37162","35692","0","0","0",
"37163","35694","11","0","18.854409525683227",
"37164","35699","13","0","15.584409143454916",
"37165","35699","0","0","0","did you really tell your mom what you ate for lunch? (DO IT) "
"37166","35700","23","0","17.7621075355327",
"37167","35700","0","0","0",
"37168","35701","57","0","15.07974425014758",
"37169","35702","25","0","15.436047838866184",
"37170","35703","19","0","16.647676105033174",
"37171","35704","26","0","15.07974425014758",
"37172","35705","28","0","18.739157695916514",
"37173","35705","0","0","0",
"37174","35708","12","0","14.021506072166957",
